isExoplanet,hostName,orbitalPeriod,orbitalPeriodMin,orbitalPeriodMax,transitDuration,transitDurationMin,transitDurationMax,transitDepth,transitDepthMin,transitDepthMax,impactParameter,impactParameterMin,impactParameterMax,planetRadiusEarth,planetRadiusEarthMin,planetRadiusEarthMax,planetRadiusJupiter,planetRadiusJupiterMin,planetRadiusJupiterMax,planetMassEarth,planetMassEarthMin,planetMassEarthMax,planetMassJupiter,planetMassJupiterMin,planetMassJupiterMax,planetDensity,planetDensityMin,planetDensityMax,equilibriumTemperature,equilibriumTemperatureMin,equilibriumTemperatureMax,insolationFlux,insolationFluxMin,insolationFluxMax,stellarEffectiveTemperature,stellarEffectiveTemperatureMin,stellarEffectiveTemperatureMax,stellarSurfaceGravity,stellarSurfaceGravityMin,stellarSurfaceGravityMax,stellarRadius,stellarRadiusMin,stellarRadiusMax,stellarMass,stellarMassMin,stellarMassMax,stellarMetallicity,stellarMetallicityMin,stellarMetallicityMax,stellarAge,stellarAgeMin,stellarAgeMax,rightAscension,declination,magnitude
1,,29.9111886,9.44E-05,-9.44E-05,6.6436,0.0927,-0.0927,9.42E+02,2.11E+01,-2.11E+01,0.041,0.389,-0.041,2.9,2.90E-01,-3.50E-01,,,,,,,,,,,,,541,,,20.31,5.7,-5.52,5275,78,-78,4.397,0.12,-0.08,0.969,0.096,-0.117,,,,,,,,,,295.18292,38.654228,14.424
1,,25.69581456,5.82E-05,-5.82E-05,4.0251,0.0791,-0.0791,1.13E+03,2.90E+01,-2.90E+01,0.68,0.206,-0.439,1.7,2.10E-01,-3.30E-01,,,,,,,,,,,,,314,,,2.3,1.17,-1.1,3787,163,-204,4.775,0.096,-0.056,0.477,0.061,-0.092,,,,,,,,,,294.71194,39.073761,14.885
1,,13.64617478,3.41E-05,-3.41E-05,3.4098,0.0651,-0.0651,6.33E+02,1.66E+01,-1.66E+01,0.115,0.342,-0.115,2.06,4.70E-01,-1.60E-01,,,,,,,,,,,,,678,,,49.89,33.39,-12.55,5569,149,-166,4.566,0.038,-0.152,0.829,0.187,-0.067,,,,,,,,,,288.92157,49.762032,14.748
1,,3.213668926,1.09E-06,-1.09E-06,3.98235,0.00911,-0.00911,7.28E+02,2.50E+00,-2.50E+00,0.021,0.188,-0.021,4.13,2.60E-01,-2.30E-01,,,,,,,,,,,,,1515,,,1244.44,229.31,-193.94,5795,69,-77,4.101,0.033,-0.027,1.545,0.097,-0.087,,,,,,,,,,285.61533,50.13575,12.211
1,,8.13121389,1.90E-05,-1.90E-05,4.2386,0.0554,-0.0554,1.12E+02,2.20E+00,-2.20E+00,0.622,0.059,-0.457,1.58,6.00E-02,-1.00E-01,,,,,,,,,,,,,1117,,,368.36,47.34,-60.42,6181,68,-86,4.22,0.033,-0.027,1.424,0.056,-0.085,,,,,,,,,,288.68869,41.15118,11.018
1,,41.8854433,1.51E-04,-1.51E-04,6.763,0.225,-0.225,6.87E+02,1.55E+01,-1.55E+01,0.917,0.023,-0.625,3.28,8.80E-01,-6.00E-01,,,,,,,,,,,,,540,,,20.05,16.01,-8,5735,155,-155,4.356,0.175,-0.193,1.028,0.279,-0.186,,,,,,,,,,295.57135,49.774578,14.35
1,,13.81733587,9.26E-05,-9.26E-05,4.261,0.119,-0.119,2.23E+02,1.22E+01,-1.22E+01,0.967,0.015,-0.682,2.04,5.50E-01,-3.70E-01,,,,,,,,,,,,,781,,,88.04,70.3,-35.11,5735,155,-155,4.356,0.175,-0.193,1.028,0.279,-0.186,,,,,,,,,,295.57135,49.774578,14.35
1,,52.8148051,3.85E-04,-3.85E-04,7.309,0.15,-0.15,5.54E+02,2.10E+01,-2.10E+01,0.002,0.45,-0.002,3.33,5.30E-01,-7.30E-01,,,,,,,,,,,,,562,,,23.57,10.03,-9.86,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315,,,,,,,,,,291.97144,47.86417,14.915
1,,8.30783912,1.14E-05,-1.14E-05,3.1516,0.0332,-0.0332,7.78E+02,1.32E+01,-1.32E+01,0.019,0.349,-0.019,2.15,3.60E-01,-1.80E-01,,,,,,,,,,,,,751,,,75.09,40.14,-18.59,5320,159,-143,4.589,0.028,-0.105,0.786,0.132,-0.066,,,,,,,,,,288.12097,47.966671,14.813
1,,34.0963441,1.95E-04,-1.95E-04,3.896,0.121,-0.121,4.73E+02,2.34E+01,-2.34E+01,0.386,0.06,-0.386,1.71,2.80E-01,-1.50E-01,,,,,,,,,,,,,469,,,11.42,6.11,-2.82,5320,159,-143,4.589,0.028,-0.105,0.786,0.132,-0.066,,,,,,,,,,288.12097,47.966671,14.813
1,,6.45442931,1.25E-05,-1.25E-05,2.6772,0.0547,-0.0547,5.86E+02,1.51E+01,-1.51E+01,0.749,0.182,-0.511,2.48,7.50E-01,-2.60E-01,,,,,,,,,,,,,999,,,234.98,215.93,-69.1,6092,181,-200,4.496,0.052,-0.221,0.943,0.289,-0.096,,,,,,,,,,296.12073,47.921478,14.854
1,,3.595769013,9.38E-06,-9.38E-06,3.1569,0.0636,-0.0636,3.84E+02,9.70E+00,-9.70E+00,0.496,0.424,-0.291,2.39,3.80E-01,-3.80E-01,,,,,,,,,,,,,1296,,,666.88,279.57,-220.98,5762,78,-78,4.283,0.137,-0.112,1.196,0.191,-0.191,,,,,,,,,,286.24982,48.06094,14.827
1,,52.6615266,1.36E-04,-1.36E-04,3.1592,0.0745,-0.0745,1.08E+03,2.93E+01,-2.93E+01,0.682,0.036,-0.488,1.87,1.10E-01,-1.20E-01,,,,,,,,,,,,,271,,,1.28,0.26,-0.25,3984,71,-86,4.72,0.03,-0.03,0.539,0.031,-0.035,,,,,,,,,,288.49582,51.08194,14.258
1,,1.902208647,4.14E-07,-4.14E-07,2.19877,0.00854,-0.00854,2.34E+03,7.30E+00,-7.30E+00,0.116,0.163,-0.116,4.45,5.30E-01,-3.30E-01,,,,,,,,,,,,,1346,,,778.26,278.83,-163.2,5400,107,-107,4.463,0.06,-0.097,0.937,0.113,-0.07,,,,,,,,,,296.40686,51.35815,14.313
1,,15.90688891,2.55E-05,-2.55E-05,3.9879,0.044,-0.044,9.25E+02,1.34E+01,-1.34E+01,0.014,0.417,-0.014,2.35,1.60E-01,-1.20E-01,,,,,,,,,,,,,588,,,28.32,6.44,-4.86,5097,101,-101,4.554,0.036,-0.05,0.797,0.052,-0.042,,,,,,,,,,290.29651,37.749489,14.172
1,,4.973455252,4.43E-06,-4.43E-06,1.6519,0.0276,-0.0276,7.42E+02,1.31E+01,-1.31E+01,0.817,0.056,-0.576,2.46,1.60E-01,-1.30E-01,,,,,,,,,,,,,867,,,133.55,30.37,-22.92,5097,101,-101,4.554,0.036,-0.05,0.797,0.052,-0.042,,,,,,,,,,290.29651,37.749489,14.172
1,,1.616883373,2.28E-06,-2.28E-06,1.6325,0.0413,-0.0413,4.37E+02,1.22E+01,-1.22E+01,0.856,0.086,-0.575,4.47,1.01E+00,-2.18E+00,,,,,,,,,,,,,1774,,,2342.49,1389.7,-1759.05,4868,73,-65,3.902,0.069,-0.138,1.816,0.409,-0.885,,,,,,,,,,288.75494,39.563648,14.411
1,,13.19322809,3.21E-05,-3.21E-05,5.0036,0.0726,-0.0726,5.86E+02,1.24E+01,-1.24E+01,0.005,0.434,-0.005,2.94,5.00E-01,-3.70E-01,,,,,,,,,,,,,862,,,130.35,56.52,-36.13,5946,71,-79,4.309,0.11,-0.121,1.223,0.207,-0.155,,,,,,,,,,294.71017,39.8251,14.606
1,,10.31174786,1.23E-05,-1.23E-05,3.1818,0.0314,-0.0314,2.76E+02,3.60E+00,-3.60E+00,0.747,0.089,-0.528,1.34,9.00E-02,-5.00E-02,,,,,,,,,,,,,634,,,38.13,8.66,-5.75,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03,,,,,,,,,,281.48273,47.208031,11.492
1,,4.42535097,1.71E-05,-1.71E-05,3.504,0.106,-0.106,1.79E+02,9.00E+00,-9.00E+00,0.177,0.261,-0.177,1.63,2.80E-01,-2.10E-01,,,,,,,,,,,,,1240,,,559.22,242.5,-154.98,5946,71,-79,4.309,0.11,-0.121,1.223,0.207,-0.155,,,,,,,,,,294.71017,39.8251,14.606
1,,4.302139338,4.64E-06,-4.64E-06,2.0289,0.0326,-0.0326,7.47E+02,1.29E+01,-1.29E+01,0.652,0.028,-0.491,2.46,1.20E-01,-1.90E-01,,,,,,,,,,,,,937,,,182.7,31.44,-36.11,5041,83,-75,4.479,0.077,-0.033,0.857,0.041,-0.066,,,,,,,,,,296.1514,50.09581,14.707
1,,3.137845914,7.01E-06,-7.01E-06,1.91,0.0577,-0.0577,3.06E+02,1.12E+01,-1.12E+01,0.454,0.005,-0.454,1.5,7.00E-02,-1.10E-01,,,,,,,,,,,,,1041,,,277.64,47.78,-54.88,5041,83,-75,4.479,0.077,-0.033,0.857,0.041,-0.066,,,,,,,,,,296.1514,50.09581,14.707
1,,20.68420772,5.17E-05,-5.17E-05,6.4415,0.0731,-0.0731,8.59E+02,1.53E+01,-1.53E+01,0.488,0.373,-0.292,3.28,1.10E+00,-3.70E-01,,,,,,,,,,,,,729,,,66.83,65.38,-21.24,6246,167,-223,4.433,0.056,-0.224,1.092,0.365,-0.122,,,,,,,,,,289.83011,50.586239,14.896
1,,50.6985408,2.66E-04,-2.66E-04,5.972,0.12,-0.12,6.11E+02,2.13E+01,-2.13E+01,0.137,0.281,-0.137,3.58,5.70E-01,-7.00E-01,,,,,,,,,,,,,595,,,29.58,12.42,-11.42,5876,79,-79,4.151,0.162,-0.108,1.456,0.233,-0.284,,,,,,,,,,296.4986,46.57724,14.615
1,,39.7529915,1.15E-04,-1.15E-04,4.9641,0.0726,-0.0726,5.49E+02,1.57E+01,-1.57E+01,0.046,0.364,-0.046,2.37,7.20E-01,-3.10E-01,,,,,,,,,,,,,568,,,24.54,22.48,-8.12,6072,182,-182,4.411,0.105,-0.195,1.01,0.308,-0.132,,,,,,,,,,294.46268,46.821449,14.292
1,,9.99760285,2.63E-05,-2.63E-05,3.4423,0.0746,-0.0746,6.39E+02,1.83E+01,-1.83E+01,0.851,0.049,-0.588,2.82,8.70E-01,-2.90E-01,,,,,,,,,,,,,860,,,129.18,120.13,-38.43,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101,,,,,,,,,,294.98914,46.838329,14.957
1,,90.4117992,4.66E-04,-4.66E-04,7.106,0.169,-0.169,1.27E+03,3.72E+01,-3.72E+01,0.849,0.016,-0.596,3.96,1.22E+00,-4.10E-01,,,,,,,,,,,,,413,,,6.86,6.37,-2.04,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101,,,,,,,,,,294.98914,46.838329,14.957
1,,13.54057461,3.46E-05,-3.46E-05,4.4673,0.0635,-0.0635,4.61E+02,9.10E+00,-9.10E+00,0.18,0.268,-0.18,2.17,3.10E-01,-2.60E-01,,,,,,,,,,,,,779,,,87.1,36.05,-24.01,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119,,,,,,,,,,291.09723,38.87561,14.002
1,,1.732346403,3.20E-06,-3.20E-06,2.2139,0.05,-0.05,1.82E+02,5.20E+00,-5.20E+00,0.184,0.269,-0.184,1.37,1.90E-01,-1.60E-01,,,,,,,,,,,,,1546,,,1345.92,556.95,-370.99,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119,,,,,,,,,,291.09723,38.87561,14.002
1,,7.0257409,2.35E-05,-2.35E-05,2.245,0.0807,-0.0807,1.91E+02,9.70E+00,-9.70E+00,0.812,0.129,-0.563,1.56,2.30E-01,-1.80E-01,,,,,,,,,,,,,969,,,208.92,86.45,-57.59,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119,,,,,,,,,,291.09723,38.87561,14.002
1,,16.21774917,2.71E-05,-2.71E-05,4.9274,0.0462,-0.0462,7.58E+02,1.09E+01,-1.09E+01,0.336,0.079,-0.336,2.22,5.90E-01,-1.60E-01,,,,,,,,,,,,,664,,,45.87,35.72,-10.34,5837,158,-158,4.577,0.033,-0.187,0.798,0.211,-0.056,,,,,,,,,,285.51685,38.9324,14.2
1,,11.72291212,2.57E-05,-2.57E-05,4.2064,0.0526,-0.0526,4.92E+02,9.60E+00,-9.60E+00,0.012,0.43,-0.012,2.08,2.60E-01,-2.10E-01,,,,,,,,,,,,,766,,,81.46,30.24,-20.94,5550,110,-110,4.431,0.095,-0.095,0.953,0.12,-0.098,,,,,,,,,,290.52942,38.942661,14.112
1,,9.66857386,1.90E-05,-1.90E-05,2.4656,0.0554,-0.0554,4.12E+02,1.30E+01,-1.30E+01,0.8,0.134,-0.547,1.9,3.30E-01,-1.90E-01,,,,,,,,,,,,,730,,,67.06,39.47,-19.46,5288,184,-184,4.541,0.051,-0.119,0.836,0.148,-0.08,,,,,,,,,,295.00204,39.95293,14.272
1,,7.053527145,5.91E-06,-5.91E-06,2.3982,0.0262,-0.0262,1.48E+03,1.74E+01,-1.74E+01,0.172,0.162,-0.172,2.16,1.20E-01,-1.20E-01,,,,,,,,,,,,,547,,,21.17,4.1,-3.85,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,,,,,,,,,,296.11258,39.978779,14.804
1,,9.521644639,8.95E-06,-8.95E-06,2.3569,0.0279,-0.0279,1.49E+03,2.02E+01,-2.02E+01,0.023,0.338,-0.023,2.16,1.20E-01,-1.20E-01,,,,,,,,,,,,,495,,,14.2,2.75,-2.58,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,,,,,,,,,,296.11258,39.978779,14.804
1,,3.072146607,3.51E-06,-3.51E-06,1.8732,0.0286,-0.0286,5.39E+02,1.29E+01,-1.29E+01,0.032,0.323,-0.032,1.3,7.00E-02,-7.00E-02,,,,,,,,,,,,,722,,,64.09,12.42,-11.65,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,,,,,,,,,,296.11258,39.978779,14.804
1,,4.645382149,6.14E-06,-6.14E-06,2.0271,0.0343,-0.0343,5.66E+02,1.50E+01,-1.50E+01,0.154,0.22,-0.154,1.33,8.00E-02,-7.00E-02,,,,,,,,,,,,,629,,,36.9,7.15,-6.71,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,,,,,,,,,,296.11258,39.978779,14.804
1,,9.82578495,3.79E-05,-3.79E-05,5.2498,0.088,-0.088,4.33E+02,1.27E+01,-1.27E+01,0.888,0.025,-0.629,2.66,8.80E-01,-3.00E-01,,,,,,,,,,,,,935,,,180.36,176.45,-57.31,6246,167,-223,4.433,0.056,-0.224,1.092,0.365,-0.122,,,,,,,,,,289.83011,50.586239,14.896
1,,25.30291816,2.89E-05,-2.89E-05,4.4903,0.0412,-0.0412,2.11E+03,1.95E+01,-1.95E+01,0.04,0.358,-0.04,3.95,2.20E-01,-3.70E-01,,,,,,,,,,,,,535,,,19.39,3.65,-4.42,5121,84,-76,4.457,0.091,-0.039,0.888,0.049,-0.084,,,,,,,,,,294.5704,50.673019,14.773
1,,21.30020491,3.99E-05,-3.99E-05,4.0852,0.0474,-0.0474,6.60E+02,1.22E+01,-1.22E+01,0.075,0.309,-0.075,2.99,4.70E-01,-2.80E-01,,,,,,,,,,,,,725,,,65.37,27.07,-14.54,6008,77,-83,4.35,0.076,-0.123,1.168,0.186,-0.109,,,,,,,,,,289.50067,51.68573,14.02
1,,289.864067,1.21E-03,-1.21E-03,7.565,0.108,-0.108,5.29E+02,1.05E+01,-1.05E+01,0.856,0.043,-0.649,2.34,2.20E-01,-2.30E-01,,,,,,,,,,,,,257,,,1.03,0.26,-0.24,5516,82,-74,4.446,0.104,-0.064,0.886,0.08,-0.089,,,,,,,,,,289.2175,47.88446,11.664
1,,51.0674355,3.50E-04,-3.50E-04,4.374,0.169,-0.169,5.98E+02,3.43E+01,-3.43E+01,0.482,0.472,-0.274,2.44,7.60E-01,-2.50E-01,,,,,,,,,,,,,499,,,14.69,13.66,-4.37,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101,,,,,,,,,,294.98914,46.838329,14.957
1,,1.682695938,1.25E-06,-1.25E-06,1.3867,0.023,-0.023,7.04E+02,1.12E+01,-1.12E+01,0.025,0.419,-0.025,1.23,1.00E-01,-1.40E-01,,,,,,,,,,,,,750,,,74.7,20.84,-21.01,3669,73,-91,4.787,0.054,-0.041,0.47,0.041,-0.051,,,,,,,,,,283.74069,47.516289,14.818
1,,17.30795548,5.55E-05,-5.55E-05,5.1126,0.0763,-0.0763,6.33E+02,1.42E+01,-1.42E+01,0,0.422,0,3.56,5.70E-01,-7.80E-01,,,,,,,,,,,,,815,,,104.37,44.41,-43.66,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315,,,,,,,,,,291.97144,47.86417,14.915
1,,10.42367744,7.17E-06,-7.17E-06,5.2257,0.021,-0.021,7.77E+02,4.10E+00,-4.10E+00,0.005,0.299,-0.005,3.72,6.70E-01,-5.60E-01,,,,,,,,,,,,,1012,,,247.48,124.16,-83.6,6181,111,-135,4.234,0.143,-0.117,1.331,0.243,-0.199,,,,,,,,,,297.33307,41.891121,12.205
1,,2.09227115,5.81E-06,-5.81E-06,2.4062,0.0716,-0.0716,2.08E+02,7.90E+00,-7.90E+00,0.271,0.184,-0.271,2.06,3.30E-01,-4.50E-01,,,,,,,,,,,,,1648,,,1746.66,743.33,-730.66,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315,,,,,,,,,,291.97144,47.86417,14.915
1,,45.29422297,5.60E-05,-5.60E-05,6.83,0.0343,-0.0343,4.77E+02,3.70E+00,-3.70E+00,0.025,0.333,-0.025,2.26,1.20E-01,-9.00E-02,,,,,,,,,,,,,524,,,17.75,3.21,-2.17,5676,85,-68,4.347,0.03,-0.03,1.044,0.057,-0.042,,,,,,,,,,285.67938,50.241299,10.961
1,,16.70920628,3.62E-05,-3.62E-05,2.7052,0.0725,-0.0725,8.40E+02,2.31E+01,-2.31E+01,0.855,0.086,-0.576,2.27,1.80E-01,-2.00E-01,,,,,,,,,,,,,500,,,14.73,4.4,-3.88,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059,,,,,,,,,,284.03223,39.78133,14.427
1,,28.55158187,8.92E-05,-8.92E-05,4.1502,0.0837,-0.0837,8.08E+02,2.41E+01,-2.41E+01,0.623,0.272,-0.403,1.97,1.60E-01,-1.70E-01,,,,,,,,,,,,,418,,,7.21,2.16,-1.9,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059,,,,,,,,,,284.03223,39.78133,14.427
1,,10.13958818,2.08E-05,-2.08E-05,2.6446,0.0517,-0.0517,1.16E+03,3.18E+01,-3.18E+01,0.078,0.323,-0.078,1.68,1.30E-01,-1.30E-01,,,,,,,,,,,,,447,,,9.41,2.34,-2.15,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,,,,,,,,,,297.07016,40.86879,14.902
1,,43.5859419,1.81E-04,-1.81E-04,4.6814,0.0975,-0.0975,1.71E+03,4.68E+01,-4.68E+01,0.011,0.417,-0.011,2.05,1.50E-01,-1.70E-01,,,,,,,,,,,,,275,,,1.35,0.33,-0.31,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,,,,,,,,,,297.07016,40.86879,14.902
1,,0.986785834,6.98E-07,-6.98E-07,1.1879,0.018,-0.018,4.50E+02,9.50E+00,-9.50E+00,0.026,0.289,-0.026,1.19,7.00E-02,-6.00E-02,,,,,,,,,,,,,1054,,,292.35,56.64,-53.12,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,,,,,,,,,,296.11258,39.978779,14.804
1,,27.4536146,1.08E-04,-1.08E-04,3.747,0.101,-0.101,1.36E+02,5.30E+00,-5.30E+00,0.765,0.142,-0.556,0.95,6.00E-02,-4.00E-02,,,,,,,,,,,,,457,,,10.34,2.35,-1.56,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03,,,,,,,,,,281.48273,47.208031,11.492
1,,8.22241355,1.05E-05,-1.05E-05,2.71,0.0413,-0.0413,1.47E+03,2.52E+01,-2.52E+01,0.246,0.21,-0.246,2.28,9.00E-02,-1.10E-01,,,,,,,,,,,,,558,,,22.86,3.93,-3.84,4213,84,-84,4.658,0.025,-0.02,0.615,0.025,-0.031,,,,,,,,,,283.49982,40.552799,15
1,,13.02363236,3.21E-05,-3.21E-05,3.9734,0.067,-0.067,6.07E+02,1.41E+01,-1.41E+01,0.032,0.417,-0.032,2.3,3.00E-01,-1.90E-01,,,,,,,,,,,,,743,,,71.85,26.69,-15.78,5627,101,-112,4.453,0.072,-0.108,0.945,0.123,-0.076,,,,,,,,,,293.47012,39.252811,14.07
1,,11.6370303,3.09E-05,-3.09E-05,3.3372,0.0683,-0.0683,6.04E+02,1.84E+01,-1.84E+01,0.066,0.363,-0.066,2.9,4.50E-01,-4.90E-01,,,,,,,,,,,,,857,,,127.46,53.01,-44.34,5576,83,-75,4.257,0.168,-0.112,1.198,0.186,-0.204,,,,,,,,,,293.53085,39.315891,14.943
1,,5.68798675,1.28E-05,-1.28E-05,2.2682,0.0602,-0.0602,4.76E+02,1.62E+01,-1.62E+01,0.663,0.048,-0.476,2.76,4.30E-01,-4.70E-01,,,,,,,,,,,,,1088,,,330.44,137.42,-114.95,5576,83,-75,4.257,0.168,-0.112,1.198,0.186,-0.204,,,,,,,,,,293.53085,39.315891,14.943
1,,5.40426917,1.18E-05,-1.18E-05,2.5315,0.06,-0.06,8.61E+02,2.30E+01,-2.30E+01,0.229,0.224,-0.229,2.85,8.90E-01,-3.00E-01,,,,,,,,,,,,,1073,,,312.93,289.85,-91.85,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,,,,,,,,,,290.84906,48.416012,14.697
1,,11.67894236,2.45E-05,-2.45E-05,1.2641,0.0515,-0.0515,1.19E+03,6.38E+01,-6.38E+01,0.94,0.015,-0.712,4.17,1.31E+00,-4.40E-01,,,,,,,,,,,,,830,,,112.07,103.8,-32.9,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,,,,,,,,,,290.84906,48.416012,14.697
1,,1.208462378,4.31E-06,-4.31E-06,1.544,0.0972,-0.0972,2.27E+02,1.53E+01,-1.53E+01,0.831,0.135,-0.594,1.64,5.10E-01,-1.70E-01,,,,,,,,,,,,,1767,,,2307.65,2137.38,-677.34,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,,,,,,,,,,290.84906,48.416012,14.697
1,,2.85188338,4.32E-05,-4.32E-05,2.666,0.415,-0.415,1.15E+02,1.41E+01,-1.41E+01,0.578,0.383,-0.363,1.23,4.20E-01,-1.70E-01,,,,,,,,,,,,,1398,,,903.77,930.12,-337.88,6123,193,-265,4.413,0.072,-0.217,1.107,0.375,-0.15,,,,,,,,,,285.55481,45.578861,15.649
1,,12.91385906,4.32E-05,-4.32E-05,5.3685,0.0952,-0.0952,4.88E+02,1.34E+01,-1.34E+01,0.845,0.018,-0.583,2.49,6.80E-01,-3.70E-01,,,,,,,,,,,,,849,,,122.66,98.42,-44.69,6253,169,-206,4.41,0.105,-0.195,0.997,0.272,-0.147,,,,,,,,,,291.15939,51.334862,14.647
1,,54.31996151,3.39E-05,-3.39E-05,8.5858,0.0243,-0.0243,1.98E+03,7.20E+00,-7.20E+00,0.497,0.005,-0.357,6.07,1.11E+00,-9.10E-01,,,,,,,,,,,,,584,,,27.4,13.75,-9.25,6181,111,-135,4.234,0.143,-0.117,1.331,0.243,-0.199,,,,,,,,,,297.33307,41.891121,12.205
1,,3.705991661,4.78E-06,-4.78E-06,5.1658,0.047,-0.047,5.01E+02,5.80E+00,-5.80E+00,0.623,0.182,-0.402,2.43,7.60E-01,-3.30E-01,,,,,,,,,,,,,1281,,,637.42,612.58,-230.94,6187,197,-241,4.409,0.087,-0.203,1.034,0.326,-0.14,,,,,,,,,,293.70847,41.615131,14.641
1,,40.606895,1.89E-04,-1.89E-04,5.756,0.114,-0.114,6.58E+02,2.12E+01,-2.12E+01,0.494,0.413,-0.292,2.67,3.80E-01,-3.00E-01,,,,,,,,,,,,,521,,,17.4,6.45,-4.57,5538,74,-83,4.384,0.116,-0.105,1.027,0.144,-0.118,,,,,,,,,,295.4328,40.648239,14.56
1,,13.76710058,2.98E-05,-2.98E-05,2.9105,0.0555,-0.0555,6.85E+02,1.78E+01,-1.78E+01,0.806,0.097,-0.598,2.24,1.30E-01,-1.00E-01,,,,,,,,,,,,,595,,,29.55,6.4,-4.66,5001,99,,4.582,0.024,-0.048,0.76,0.046,-0.034,,,,,,,,,,285.99988,40.919319,14.194
1,,6.1954595,2.41E-05,-2.41E-05,2.952,0.104,-0.104,2.96E+02,1.22E+01,-1.22E+01,0.647,0.306,-0.431,1.37,8.00E-02,-6.00E-02,,,,,,,,,,,,,776,,,85.77,18.56,-13.52,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,,,,,,,,,,285.99988,40.919319,14.194
1,,3.25058201,1.27E-05,-1.27E-05,2.2537,0.098,-0.098,2.18E+02,1.05E+01,-1.05E+01,0.684,0.017,-0.509,1.19,7.00E-02,-5.00E-02,,,,,,,,,,,,,962,,,202.09,43.74,-31.85,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,,,,,,,,,,285.99988,40.919319,14.194
1,,8.34819209,3.13E-05,-3.13E-05,2.835,0.11,-0.11,2.89E+02,1.44E+01,-1.44E+01,0.799,0.174,-0.561,1.45,8.00E-02,-7.00E-02,,,,,,,,,,,,,702,,,57.48,12.45,-9.06,5001,99,0,4.582,0.024,-0.048,0.76,0.046,-0.034,,,,,,,,,,285.99988,40.919319,14.194
1,,3.701765401,9.39E-06,-9.39E-06,2.6061,0.0649,-0.0649,2.88E+02,9.30E+00,-9.30E+00,0.713,0.195,-0.479,1.63,1.20E-01,-1.70E-01,,,,,,,,,,,,,1050,,,286.23,68.58,-75.12,5252,105,-105,4.442,0.105,-0.052,0.898,0.063,-0.095,,,,,,,,,,293.12341,40.934769,14.759
1,,86.4943704,4.93E-04,-4.93E-04,7.471,0.139,-0.139,9.95E+02,2.44E+01,-2.44E+01,0.741,0.123,-0.536,3.07,2.10E-01,-3.30E-01,,,,,,,,,,,,,367,,,4.29,1.03,-1.12,5252,105,-105,4.442,0.105,-0.052,0.898,0.063,-0.095,,,,,,,,,,293.12341,40.934769,14.759
1,,51.84688984,2.93E-05,-2.93E-05,4.7769,0.0487,-0.0487,9.64E+03,4.14E+01,-4.14E+01,0.681,0.019,-0.043,8.73,7.00E-01,-4.20E-01,,,,,,,,,,,,,413,,,6.9,1.63,-1.03,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,,,,,,,,,,289.78622,46.858791,15.342
1,,4.180048081,2.74E-06,-2.74E-06,2.4479,0.0233,-0.0233,1.77E+03,1.56E+01,-1.56E+01,0.047,0.335,-0.047,3.44,2.70E-01,-1.70E-01,,,,,,,,,,,,,957,,,197.81,46.59,-29.56,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,,,,,,,,,,289.78622,46.858791,15.342
1,,1.729367077,2.59E-06,-2.59E-06,1.7442,0.0408,-0.0408,4.84E+02,1.26E+01,-1.26E+01,0.278,0.17,-0.278,1.82,1.50E-01,-9.00E-02,,,,,,,,,,,,,1284,,,643.54,151.59,-96.16,5227,73,-83,4.535,0.033,-0.066,0.838,0.068,-0.04,,,,,,,,,,289.78622,46.858791,15.342
1,,29.00789166,8.48E-05,-8.48E-05,5.0274,0.0848,-0.0848,9.06E+02,2.31E+01,-2.31E+01,0.761,0.108,-0.542,2.64,4.30E-01,-2.20E-01,,,,,,,,,,,,,498,,,14.59,7.69,-3.58,5295,159,-143,4.566,0.037,-0.105,0.801,0.132,-0.066,,,,,,,,,,284.65787,42.652679,14.805
